ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,rival,resultado,fecha,50_50,bad_behaviour_card,ball_recovery_offensive,block_offensive,foul_committed_penalty,foul_won_penalty,goalkeeper_punched_out,pass_cut_back,pass_inswinging,shot_follows_dribble,shot_one_on_one,clearance_other,block_save_block,dribble_no_touch,pass_miscommunication
,,,,,,,,,,,,,,,0.91763,,,,,,,,,,,,,b336fec2-bb77-432a-be14-492cf82ab0f3,2609,,,"[33.3, 59.3]",3869519,58,,,,,3.0443394,,Left Foot,,,"[25.1, 60.1]",,Ground Pass,8.238932,,,,Leandro Daniel Paredes,16308.0,,,,,,2,Other,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,107,Argentina,779,"['7b59b00d-85e4-4dd2-9725-409cd9ac3e89', '94c55d77-99b7-4964-9bf5-c88b8c91953b']",57,,,,,,,,,,,,,,,,,Argentina,779,00:13:57.208,Pass,True,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.148216,,,,,,,,,,,,,51f8cb91-9932-4f50-bdd7-b0cb94e390f7,2618,,,"[46.6, 45.4]",3869519,59,,,,,-0.4636476,,Left Foot,,,"[48.2, 44.6]",,Ground Pass,1.7888544,,Incomplete,,Enzo Fernandez,38718.0,,,,,,2,Other,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,107,Argentina,779,"['1f8e0c0f-29e6-4495-813e-6aeb73a87dc4', 'b67edbbf-020c-45ef-998f-4532a001cb0c', 'f004d82d-edb1-4bb1-894f-141b965ffff8']",3,,,,,,,,,,,,,,,,,Argentina,779,00:14:03.005,Pass,True,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.925021,,,,,,,,,,,,,6015b24a-ad43-41b1-9a90-bd34473797e1,2810,,,"[62.5, 56.9]",3869519,64,,,,,-2.9825695,,Left Foot,,,"[51.9, 55.2]",,Ground Pass,10.7354555,,,,Enzo Fernandez,38718.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,116,Argentina,779,"['2f0001bf-04ec-4dc2-a6e4-1ea10d8ab5ee', 'c4da96ee-0129-401f-bd8a-3832cd1678fd']",13,,,,,,,,,,,,,,,,,Argentina,779,00:19:13.870,Pass,True,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.955394,,,,,,,,,,,,,df63dad5-0ba4-4544-99be-80c61afc2709,2823,,,"[62.9, 60.5]",3869519,64,,,,,-2.008211,,Left Foot,,,"[56.4, 46.6]",,Ground Pass,15.344706,,,,Enzo Fernandez,38718.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,116,Argentina,779,['824345d1-83ec-40f2-a9fb-2c2abeb20b93'],23,,,,,,,,,,,,,,,,,Argentina,779,00:19:23.285,Pass,,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.508083,,,,,,,,,,,,,345913c9-1bf5-4ce0-9868-9de9d4685289,2980,,,"[116.9, 53.1]",3869519,68,,,,,-2.0081341,60dc7f46-0b61-4198-ae9d-c11c096367dc,Right Foot,True,,"[113.3, 45.4]",True,Ground Pass,8.5,,,,Julián Álvarez,29560.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,127,Argentina,779,['3918e3ab-6a92-43e5-bd71-0597337328c4'],46,,,,,,,,,,,,,,,,,Argentina,779,00:23:46.447,Pass,,Croatia,3-0,2022-12-13,,,,,,,,True,,,,,,,
,,,,,,,,,,,,,,,1.253733,,,,,,,,,,,,,d21c80d5-ae9e-4a7b-8be6-6294cd77b5d5,3093,,,"[88.7, 48.3]",3869519,75,,,,,-1.8347601,,Left Foot,,,"[87.7, 44.6]",,Ground Pass,3.8327537,,,,Exequiel Alejandro Palacios,28268.0,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,135,Argentina,779,['48eec4f9-dbdf-422f-830d-afdc4dd800c0'],56,,,,,,,,,,,,,,,,,Argentina,779,00:30:56.954,Pass,,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2.728491,,,,,,,,,,,,,2de62a23-f841-449a-b617-9fc59f2c1667,3121,,,"[83.2, 76.7]",3869519,76,,,,,-2.4353936,,Left Foot,,,"[79.8, 73.8]",,Low Pass,4.4687805,,Incomplete,,Nahuel Molina Lucero,29201.0,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,135,Argentina,779,"['027c6e24-fe45-4ba4-9c5f-be12e3f2e3d2', 'cdd6b45b-81f1-43cb-ae42-3c8bdca60315']",17,,,,,,,,,,,,,,,,,Argentina,779,00:31:17.989,Pass,,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.975716,,,,,,,,,,,,,cb8dd304-a225-4c64-9d7f-94a807adf92a,3305,,,"[59.3, 69.4]",3869519,81,,,,,0.47323963,,Left Foot,,,"[75.9, 77.9]",,Ground Pass,18.649664,,,,Paulo Bruno Exequiel Dybala,5743.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,142,Argentina,779,['48c73bb5-534f-4441-b323-c8aa7219d8fa'],4,,,,,,,,,,,,,,,,,Argentina,779,00:36:04.622,Pass,,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.046695,,,,,,,,,,,,,46348b5a-8d95-4262-a551-7a5a46d31f12,3333,,,"[68.0, 75.4]",3869519,81,,,,,3.0591354,,Left Foot,,,"[55.9, 76.4]",,Low Pass,12.141252,,,,Nahuel Molina Lucero,29201.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,142,Argentina,779,['e6a9b8dd-c1f0-4cbb-9d00-493573b82690'],24,,,,,,,,,,,,,,,,,Argentina,779,00:36:24.206,Pass,,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.892662,,,,,,,,,,,,,431563ae-e20d-4cf3-a811-598a303bd639,3367,,,"[82.4, 29.2]",3869519,82,,True,,,0.06885649,,Left Foot,,,"[99.8, 30.4]",,Ground Pass,17.44133,,,,Paulo Bruno Exequiel Dybala,5743.0,,,,,Free Kick,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,145,Argentina,779,['0903017b-47e8-41f4-976f-4073fe8ee56d'],8,,,,,,,,,,,,,,,,,Argentina,779,00:37:08.304,Pass,,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.806691,,,,,,,,,,,,,b6df9d93-4304-4c6e-a111-99e513bca0d9,3397,,,"[64.8, 74.2]",3869519,83,,,,,-1.3013237,,Left Foot,,,"[67.7, 63.7]",,Ground Pass,10.893117,,,,Paulo Bruno Exequiel Dybala,5743.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,149,Argentina,779,['d31983e6-7f27-4708-ad02-7b6211e13431'],3,,,,,,,,,,,,,,,,,Argentina,779,00:38:03.767,Pass,,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.973116,,,,,,,,,,,,,c30b4c49-aabf-4cc4-ab0a-1e24423073c7,3406,,,"[67.7, 67.7]",3869519,83,,,,,0.33011857,,Left Foot,,,"[82.0, 72.6]",,Ground Pass,15.116217,,,,Paulo Bruno Exequiel Dybala,5743.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,149,Argentina,779,['1dce0594-44eb-482c-aafa-587a98e1f784'],7,,,,,,,,,,,,,,,,,Argentina,779,00:38:07.557,Pass,,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.970936,,,,,,,,,,,,,f50d43bf-6163-4656-835a-84b3f2a47e00,3565,,,"[70.2, 65.3]",3869519,89,,,,,1.6873823,,Right Foot,,,"[68.9, 76.4]",,Ground Pass,11.175867,,,,Exequiel Alejandro Palacios,28268.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,163,Argentina,779,['00ad6f6d-cb19-4318-a14e-2487bc40b93a'],6,,,,,,,,,,,,,,,,,Argentina,779,00:44:06.192,Pass,,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.986909,,,,,,,,,,,,,eb03825e-d832-4e19-b35f-b78a6ee54608,3573,,,"[65.6, 65.3]",3869519,89,,,,,-2.8219125,,Left Foot,,,"[51.1, 60.5]",,Ground Pass,15.273834,,,,Enzo Fernandez,38718.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,166,Argentina,779,['2a17ea03-b86c-4578-96b3-34fe119b84f4'],9,,,,,,,,,,,,,,,,,Argentina,779,00:44:09.128,Pass,,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.561844,,,,,,,,,,,,,29c94976-5647-4f22-97c9-f69fb64fbdee,3613,,,"[84.8, 31.6]",3869519,89,,,,,-0.20176235,,Left Foot,,,"[89.2, 30.7]",,Ground Pass,4.491102,,Incomplete,,Ángel Martín Correa,6377.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,172,Argentina,779,"['1de09ef8-2d31-4c20-a7ab-dead60ad9df8', '5f34d5b0-0e76-481d-94ff-a82c9d90f85f']",50,,,,,,,,,,,,,,,,,Argentina,779,00:44:50.129,Pass,,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a3c27fb-2aff-49bd-b213-3b81e8446109,109,,,"[85.7, 33.8]",3869519,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,6,Argentina,779,['41420f77-10f2-43c7-9b78-44687f91ba2b'],30,,,,,,,,,,,,,,,,,Argentina,779,00:02:30.702,Ball Receipt*,,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0168aaba-0197-4355-8fea-f01424241dfc,163,,,"[14.6, 75.8]",3869519,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,12,Argentina,779,"['87636637-b47c-427a-ac3e-f66cf3922e63', '9cf45a0d-3211-4ffe-9e14-5cf5cb808830']",56,,,,,,,,,,,,,,,,,Argentina,779,00:03:56.561,Ball Receipt*,True,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,55e69da2-11fe-4888-bb79-72e9eefb798a,215,,,"[69.3, 49.1]",3869519,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,14,Argentina,779,['5ea8af19-b7d8-405e-9a2c-029637774b1a'],37,,,,,,,,,,,,,,,,,Argentina,779,00:04:37.895,Ball Receipt*,,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,501cec11-cd4a-4c43-9de0-3cd0087bd60e,232,,,"[77.4, 27.2]",3869519,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,14,Argentina,779,['138fde36-e031-46e6-9943-9bc25189088f'],53,,,,,,,,,,,,,,,,,Argentina,779,00:04:53.648,Ball Receipt*,,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0fa9a26-b5d0-44f3-8437-a1957df501e0,663,,,"[102.0, 28.9]",3869519,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,26,Argentina,779,['d78a57d8-34d9-4e1a-9f55-514f8db16c4e'],11,,,,,,,,,,,,,,,,,Argentina,779,00:13:11.605,Ball Receipt*,,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,472c7958-bc88-42a9-a6d2-3e6bcc772452,827,,,"[78.4, 68.3]",3869519,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,34,Argentina,779,['1fd65ab7-01a7-4ce9-8c5d-bb9be0c394f0'],54,,,,,,,,,,,,,,,,,Argentina,779,00:17:54.316,Ball Receipt*,,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,21bece2d-d800-4259-be6f-cdcf5962a7a0,965,,,"[72.8, 76.3]",3869519,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,40,Argentina,779,['284c81a2-f112-4239-8cda-b81ce0e26b18'],54,,,,,,,,,,,,,,,,,Argentina,779,00:20:54.925,Ball Receipt*,,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4d106b9-c518-43b0-9f43-f12fc5fd1838,992,,,"[84.0, 56.7]",3869519,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,40,Argentina,779,['444bbba7-59af-4719-bc0f-1be6177374fc'],18,,,,,,,,,,,,,,,,,Argentina,779,00:21:18.889,Ball Receipt*,,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1de8f77c-e216-4598-832f-ffcb859f241e,997,,,"[88.2, 47.2]",3869519,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,40,Argentina,779,['040b725b-c31f-474c-870b-e7300fddafa5'],21,,,,,,,,,,,,,,,,,Argentina,779,00:21:21.246,Ball Receipt*,,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f4ca017-564a-4ef0-b667-4d8b9f501b92,1015,,,"[79.0, 45.2]",3869519,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,40,Argentina,779,['c0f61a57-db4e-4a4e-8ca4-1c35a5d2727b'],39,,,,,,,,,,,,,,,,,Argentina,779,00:21:39.701,Ball Receipt*,,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b308261-cb63-4ade-b4d5-8019fa4debff,1024,,,"[79.8, 34.1]",3869519,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,40,Argentina,779,['efac4d17-e746-40be-b55e-a664f296c906'],50,,,,,,,,,,,,,,,,,Argentina,779,00:21:50.735,Ball Receipt*,,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,f020e5cd-db97-437c-8027-1ed5c7fb1a0a,1075,,,"[88.7, 34.3]",3869519,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,43,Croatia,785,['27dce938-70fe-40e1-b91d-3148c71eb2c4'],3,,,,,,,,,,,,,,,,,Argentina,779,00:23:03.610,Ball Receipt*,,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cbf7622-72a9-4f61-9057-c272092b9708,1083,,,"[84.4, 33.7]",3869519,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,43,Croatia,785,['22ce3a10-d6b5-4747-877c-a5750405f53f'],11,,,,,,,,,,,,,,,,,Argentina,779,00:23:11.601,Ball Receipt*,,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0c88d68-2f08-41c5-b069-8eed94694549,1139,,,"[56.3, 45.7]",3869519,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,44,Argentina,779,['68001ca2-b0dd-44a3-8624-f33adcec566f'],54,,,,,,,,,,,,,,,,,Argentina,779,00:23:54.354,Ball Receipt*,,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef40fbd5-ba3f-4cf4-9722-4583c6499e26,1185,,,"[78.0, 59.6]",3869519,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,45,Argentina,779,"['7247960c-bc0a-4320-b3e1-41b7653f042c', 'a4d67f71-fe4b-4657-9bca-44ddbbae5ec0']",0,,,,,,,,,,,,,,,,,Argentina,779,00:25:00.700,Ball Receipt*,True,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d82c974d-c884-4b6e-af3d-636630bfb25c,1241,,,"[82.6, 48.6]",3869519,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,47,Argentina,779,['138e71c0-4212-44be-bec6-6c1cafdc87ad'],54,,,,,,,,,,,,,,,,,Argentina,779,00:25:54.088,Ball Receipt*,,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,445afb5f-edd1-4889-86b1-4ade95ef3560,1372,,,"[44.5, 37.5]",3869519,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,52,Croatia,785,['8c22d8fa-18b8-4d85-be2c-53c0960a65dc'],47,,,,,,,,,,,,,,,,,Argentina,779,00:29:47.820,Ball Receipt*,,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,833b8894-c27e-429b-9e7a-377101a3cf56,1491,,,"[85.3, 55.0]",3869519,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,56,Croatia,785,['ba35f2ba-cf1c-432f-b589-d0b74fe07d71'],43,,,,,,,,,,,,,,,,,Argentina,779,00:35:43.476,Ball Receipt*,,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2348bcb8-a8ea-4e27-a3b8-3cfa0b57a498,1539,,,"[43.2, 45.9]",3869519,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,58,Argentina,779,['2e01a891-6f0b-4770-91b9-7f1a010a0447'],33,,,,,,,,,,,,,,,,,Argentina,779,00:36:33.707,Ball Receipt*,,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a5ad531-8435-4630-a7b7-48389d9f8966,1543,,,"[52.5, 44.2]",3869519,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,58,Argentina,779,['d90c7b02-824c-42c9-8c93-a0aec6da0390'],35,,,,,,,,,,,,,,,,,Argentina,779,00:36:35.467,Ball Receipt*,,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c072cb13-25a4-4923-b64a-63bc05bca474,1610,,,"[33.9, 36.1]",3869519,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,61,Argentina,779,['1e6cb181-f3bb-4f2f-a06d-7d9aad716a02'],16,,,,,,,,,,,,,,,,,Argentina,779,00:38:16.500,Ball Receipt*,,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c720a18-2364-495c-bc98-c7e4034fc997,1682,,,"[41.5, 43.1]",3869519,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,63,Argentina,779,['36e1a133-2231-41d5-8136-9436a4854b0c'],26,,,,,,,,,,,,,,,,,Argentina,779,00:40:26.580,Ball Receipt*,,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed985ea-1854-4d8e-94a8-99134bce7d86,1687,,,"[35.4, 57.7]",3869519,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,63,Argentina,779,['40507a8a-a7da-4579-987a-464748b2a367'],29,,,,,,,,,,,,,,,,,Argentina,779,00:40:29.788,Ball Receipt*,,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5eac084-8e5c-4434-acc3-78231623c5e7,1694,,,"[36.9, 51.4]",3869519,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,63,Argentina,779,['84b49e03-b24e-4351-8885-c86f59d03ede'],31,,,,,,,,,,,,,,,,,Argentina,779,00:40:31.685,Ball Receipt*,,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2eb9a2d1-9979-4fa1-90b6-f44ffdb32857,1725,,,"[108.0, 76.9]",3869519,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,66,Argentina,779,['e681b732-1e11-4a1b-bc04-a7b3bded5c37'],17,,,,,,,,,,,,,,,,,Argentina,779,00:43:17.394,Ball Receipt*,,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2448e382-ea58-4f03-a3b3-7ac0ec170485,1861,,,"[53.9, 34.3]",3869519,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,73,Argentina,779,"['4baeb5af-bd19-4f77-8ef8-c454c796888a', 'e2dfdbaf-cd66-4a0c-96f2-0cfcbd71420f']",20,,,,,,,,,,,,,,,,,Argentina,779,00:46:20.573,Ball Receipt*,True,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a99a4ca1-f579-4486-aa23-3a1b6736512e,1950,,,"[74.6, 50.4]",3869519,48,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,77,Argentina,779,"['1b21a30d-110d-4990-b856-7f5cc4b9916c', 'ca8165ee-e88d-40ef-8fbc-26249e5707d0']",58,,,,,,,,,,,,,,,,,Argentina,779,00:48:58.438,Ball Receipt*,True,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bda39fb8-7228-4acc-b099-0daa07ce9b67,1996,,,"[46.1, 19.8]",3869519,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,79,Argentina,779,['aa757b57-93e8-40f9-bdf8-47616375aa96'],27,,,,,,,,,,,,,,,,,Argentina,779,00:00:27.138,Ball Receipt*,,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6eba4da0-1a42-4f87-9538-00ddd412741c,2044,,,"[47.5, 53.5]",3869519,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,82,Argentina,779,['1a0b743f-4142-4228-84c0-6cae68b110c3'],23,,,,,,,,,,,,,,,,,Argentina,779,00:02:23.359,Ball Receipt*,,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b33206af-c345-42c1-a15d-4171c0f3e374,2084,,,"[92.0, 32.1]",3869519,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,84,Argentina,779,['d4bcbba4-3fcb-45ea-af05-dc7b02746b80'],10,,,,,,,,,,,,,,,,,Argentina,779,00:03:10.593,Ball Receipt*,,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9936bee-7908-4f95-afb4-972377950cfd,2170,,,"[62.4, 28.7]",3869519,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,88,Croatia,785,['93748a17-3305-4e9f-8c51-340f80b53e62'],26,,,,,,,,,,,,,,,,,Argentina,779,00:05:26.307,Ball Receipt*,,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b244e24b-6a09-44de-90c4-85eed590f079,2255,,,"[57.9, 58.9]",3869519,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,89,Argentina,779,['db7cf2c0-1622-4caa-b912-163d497ca8c6'],34,,,,,,,,,,,,,,,,,Argentina,779,00:06:34.793,Ball Receipt*,,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,24f3b28b-6022-44a2-ad1e-6f7a08882632,2309,,,"[70.6, 62.0]",3869519,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,91,Argentina,779,['4c0aed0b-3934-466e-8c81-b33ecdf62735'],44,,,,,,,,,,,,,,,,,Argentina,779,00:07:44.424,Ball Receipt*,,Croatia,3-0,2022-12-13,,,,,,,,,,,,,,,
